Gmt time,Open,High,Low,Close,Volume
30.08.2018 21:00:00.000,0.96890,0.97029,0.96517,0.96848,107312.42929999997
31.08.2018 21:00:00.000,0.96848,0.96848,0.96848,0.96848,0
01.09.2018 21:00:00.000,0.96848,0.96848,0.96848,0.96848,0
02.09.2018 21:00:00.000,0.96902,0.97073,0.96829,0.96907,56014.0298
03.09.2018 21:00:00.000,0.96899,0.97668,0.96882,0.97417,96595.1613
04.09.2018 21:00:00.000,0.97419,0.97535,0.97080,0.97168,96487.3094
05.09.2018 21:00:00.000,0.97167,0.97185,0.96500,0.96511,97335.73929999999
06.09.2018 21:00:00.000,0.96493,0.96993,0.96412,0.96863,99606.2298
07.09.2018 21:00:00.000,0.96863,0.96863,0.96863,0.96863,0
08.09.2018 21:00:00.000,0.96863,0.96863,0.96863,0.96863,0
09.09.2018 21:00:00.000,0.96822,0.97544,0.96822,0.97493,78252.3697
10.09.2018 21:00:00.000,0.97490,0.97583,0.97196,0.97213,82531.7802
11.09.2018 21:00:00.000,0.97212,0.97493,0.96952,0.97063,79905.99969999999
12.09.2018 21:00:00.000,0.97086,0.97087,0.96515,0.96535,76904.77040000001
13.09.2018 21:00:00.000,0.96535,0.96753,0.96342,0.96721,74202.36009999999
14.09.2018 21:00:00.000,0.96721,0.96721,0.96721,0.96721,0
15.09.2018 21:00:00.000,0.96721,0.96721,0.96721,0.96721,0
16.09.2018 21:00:00.000,0.96732,0.96794,0.96114,0.96253,60972.7198
17.09.2018 21:00:00.000,0.96241,0.96556,0.95997,0.96449,85883.8906
18.09.2018 21:00:00.000,0.96443,0.97001,0.96339,0.96706,81551.0897
19.09.2018 21:00:00.000,0.96703,0.96775,0.95880,0.95881,83616.0399
20.09.2018 21:00:00.000,0.95873,0.95978,0.95418,0.95780,88896.9305
21.09.2018 21:00:00.000,0.95780,0.95780,0.95780,0.95780,0
22.09.2018 21:00:00.000,0.95780,0.95780,0.95780,0.95780,0
23.09.2018 21:00:00.000,0.95843,0.96500,0.95757,0.96394,68934.5897
24.09.2018 21:00:00.000,0.96394,0.96707,0.96355,0.96492,77823.07010000001
25.09.2018 21:00:00.000,0.96483,0.97014,0.96230,0.96572,88386.0699
26.09.2018 21:00:00.000,0.96559,0.97827,0.96462,0.97717,101855.2804
27.09.2018 21:00:00.000,0.97716,0.98190,0.97371,0.98163,96241.18969999999
28.09.2018 21:00:00.000,0.98163,0.98163,0.98163,0.98163,0
29.09.2018 21:00:00.000,0.98163,0.98163,0.98163,0.98163,0
30.09.2018 21:00:00.000,0.98026,0.98556,0.97973,0.98370,91668.92879999998
01.10.2018 21:00:00.000,0.98371,0.98625,0.98289,0.98376,92497.2797
02.10.2018 21:00:00.000,0.98374,0.99250,0.98330,0.99231,102181.56879999998
03.10.2018 21:00:00.000,0.99222,0.99337,0.98914,0.99161,106942.6185
04.10.2018 21:00:00.000,0.99160,0.99547,0.99098,0.99187,98309.79009999997
05.10.2018 21:00:00.000,0.99187,0.99187,0.99187,0.99187,0
06.10.2018 21:00:00.000,0.99187,0.99187,0.99187,0.99187,0
07.10.2018 21:00:00.000,0.99155,0.99443,0.99070,0.99223,79552.79070000001
08.10.2018 21:00:00.000,0.99214,0.99555,0.99109,0.99161,104432.38980000002
09.10.2018 21:00:00.000,0.99161,0.99335,0.98954,0.99000,105958.25959999999
10.10.2018 21:00:00.000,0.98997,0.99221,0.98564,0.98929,140316.70949999997
11.10.2018 21:00:00.000,0.98929,0.99300,0.98815,0.99142,103504.7703
12.10.2018 21:00:00.000,0.99142,0.99142,0.99142,0.99142,0
13.10.2018 21:00:00.000,0.99142,0.99142,0.99142,0.99142,0
14.10.2018 21:00:00.000,0.98995,0.99199,0.98477,0.98696,90593.14999999998
15.10.2018 21:00:00.000,0.98700,0.99087,0.98588,0.99061,77769.5301
16.10.2018 21:00:00.000,0.99059,0.99542,0.98982,0.99521,83466.3004
17.10.2018 21:00:00.000,0.99520,0.99747,0.99199,0.99560,94490.0899
18.10.2018 21:00:00.000,0.99559,0.99773,0.99495,0.99598,89777.21039999998
19.10.2018 21:00:00.000,0.99598,0.99598,0.99598,0.99598,0
20.10.2018 21:00:00.000,0.99598,0.99598,0.99598,0.99598,0
21.10.2018 21:00:00.000,0.99524,0.99799,0.99395,0.99563,74483.49949999999
22.10.2018 21:00:00.000,0.99561,0.99700,0.99375,0.99476,86692.47019999998
23.10.2018 21:00:00.000,0.99472,0.99892,0.99415,0.99778,93128.85989999998
24.10.2018 21:00:00.000,0.99777,1.00177,0.99546,0.99897,83482.6694
25.10.2018 21:00:00.000,0.99880,1.00263,0.99632,0.99691,105883.58959999999
26.10.2018 21:00:00.000,0.99691,0.99691,0.99691,0.99691,0
27.10.2018 21:00:00.000,0.99691,0.99691,0.99691,0.99691,0
28.10.2018 21:00:00.000,0.99716,1.00241,0.99641,1.00177,88331.04960000001
29.10.2018 21:00:00.000,1.00176,1.00522,1.00079,1.00516,85618.6904
30.10.2018 21:00:00.000,1.00511,1.00945,1.00334,1.00845,83030.3207
31.10.2018 21:00:00.000,1.00839,1.00892,1.00003,1.00201,90760.79050000003
01.11.2018 21:00:00.000,1.00201,1.00483,0.99679,1.00318,93052.19050000001
02.11.2018 21:00:00.000,1.00318,1.00318,1.00318,1.00318,0
03.11.2018 21:00:00.000,1.00318,1.00318,1.00318,1.00318,0
04.11.2018 22:00:00.000,1.00293,1.00688,1.00232,1.00437,71409.56
05.11.2018 22:00:00.000,1.00436,1.00552,1.00222,1.00243,67393.4808
06.11.2018 22:00:00.000,1.00243,1.00504,0.99522,1.00189,103880.9795
07.11.2018 22:00:00.000,1.00183,1.00707,1.00072,1.00584,84958.61050000001
08.11.2018 22:00:00.000,1.00578,1.00854,1.00446,1.00531,83241.41020000001
09.11.2018 22:00:00.000,1.00531,1.00531,1.00531,1.00531,0
10.11.2018 22:00:00.000,1.00531,1.00531,1.00531,1.00531,0
11.11.2018 22:00:00.000,1.00468,1.01111,1.00450,1.01085,80957.2599
12.11.2018 22:00:00.000,1.01083,1.01281,1.00679,1.00679,93926.6605
13.11.2018 22:00:00.000,1.00670,1.01040,1.00414,1.00601,100024.1893
14.11.2018 22:00:00.000,1.00613,1.00790,1.00355,1.00590,106977.62929999999
15.11.2018 22:00:00.000,1.00565,1.00870,0.99909,0.99962,87568.96009999997
16.11.2018 22:00:00.000,0.99962,0.99962,0.99962,0.99962,0
17.11.2018 22:00:00.000,0.99962,0.99962,0.99962,0.99962,0
18.11.2018 22:00:00.000,0.99964,1.00066,0.99241,0.99348,83094.91089999999
19.11.2018 22:00:00.000,0.99348,0.99576,0.99084,0.99500,96123.06
20.11.2018 22:00:00.000,0.99497,0.99585,0.99278,0.99441,75112.12969999999
21.11.2018 22:00:00.000,0.99441,0.99558,0.99215,0.99402,54406.909799999994
